Palabras: fkbdksjihpsldkwrmjpgiyhmfkgrejcjvfnfxyqgpiruupmgbbmjbwvgibxmnbwihlqglinasgwmwivzljimhguphsewvafcnxjafyazewnchkbswmfdszvbtzypbftqccqjaskhqxjxinqezxjtyguuhulkbeafhsojkaqdycaipsmqrxjsefmlczwddyjkrzwdamgaojifduvxtgpxodlschvfhgsaioekcmktxsadowahephussmwbk, disvjalpkqdwldqlgehgoovxippvnqhqazmlazampgjajzmpgvxwlutujkryayocxcozcqotyxwhykygfverpxnajeyjepobrcdturptqlaqvbxcybvqbiskotwsikwzobviskbkveasfxwfbsvecqotjmnrwjsmknvexwoucpojolppfmvjckcnwqevbxjomesmdjgfyxpoiggpubyxndkmtrhwqqkcxfocoxhouycegktbmtazwklrdu
Longitudes: S1=250 S2=250 S1+S2=500
Distancia mínima de edición: 221
Tiempo de ejecución (segundos): 0.00297787
Operaciones necesarias para la distancia mínima de edición:
Eliminación en posición 0 de f | Costo: 1
Sustitución en posición 273: c -> j | Costo: 1
Sustitución en posición 274: y -> a | Costo: 1
Sustitución en posición 275: e -> c | Costo: 1
Sustitución en posición 276: q -> o | Costo: 1
Sustitución en posición 277: q -> d | Costo: 1
Sustitución en posición 278: q -> s | Costo: 1
Sustitución en posición 279: h -> w | Costo: 1
Sustitución en posición 280: y -> j | Costo: 1
Sustitución en posición 281: a -> o | Costo: 1
Sustitución en posición 282: t -> b | Costo: 1
Sustitución en posición 283: g -> u | Costo: 1
Sustitución en posición 284: x -> b | Costo: 1
Sustitución en posición 285: p -> a | Costo: 1
Sustitución en posición 286: k -> b | Costo: 1
Sustitución en posición 287: n -> o | Costo: 1
Sustitución en posición 288: n -> d | Costo: 1
Sustitución en posición 289: q -> e | Costo: 1
Sustitución en posición 290: w -> d | Costo: 1
Sustitución en posición 291: z -> l | Costo: 1
Sustitución en posición 292: h -> n | Costo: 1
Sustitución en posición 293: g -> s | Costo: 1
Sustitución en posición 294: u -> x | Costo: 1
Eliminación en posición 296 de u | Costo: 1
Sustitución en posición 297: z -> q | Costo: 1
Inserción en posición 321 de s | Costo: 1
Sustitución en posición 300: v -> i | Costo: 1
Inserción en posición 324 de y | Costo: 1
Inserción en posición 325 de g | Costo: 1
Inserción en posición 326 de y | Costo: 1
Sustitución en posición 302: c -> a | Costo: 1
Sustitución en posición 303: t -> k | Costo: 1
Sustitución en posición 304: t -> m | Costo: 1
Sustitución en posición 305: b -> g | Costo: 1
Sustitución en posición 306: a -> c | Costo: 1
Inserción en posición 333 de p | Costo: 1
Sustitución en posición 308: t -> s | Costo: 1
Sustitución en posición 309: q -> m | Costo: 1
Sustitución en posición 310: t -> j | Costo: 1
Sustitución en posición 311: t -> u | Costo: 1
Sustitución en posición 312: q -> o | Costo: 1
Inserción en posición 340 de k | Costo: 1
Sustitución en posición 314: z -> s | Costo: 1
Sustitución en posición 315: q -> s | Costo: 1
Sustitución en posición 316: d -> p | Costo: 1
Sustitución en posición 317: l -> f | Costo: 1
Inserción en posición 346 de h | Costo: 1
Inserción en posición 347 de d | Costo: 1
Sustitución en posición 320: e -> z | Costo: 1
Sustitución en posición 321: b -> m | Costo: 1
Sustitución en posición 322: p -> g | Costo: 1
Sustitución en posición 323: l -> r | Costo: 1
Sustitución en posición 324: j -> w | Costo: 1
Sustitución en posición 325: m -> v | Costo: 1
Sustitución en posición 326: v -> s | Costo: 1
Sustitución en posición 327: d -> c | Costo: 1
Sustitución en posición 328: l -> v | Costo: 1
Sustitución en posición 329: g -> u | Costo: 1
Sustitución en posición 330: t -> m | Costo: 1
Sustitución en posición 332: x -> a | Costo: 1
Sustitución en posición 333: w -> r | Costo: 1
Sustitución en posición 334: e -> u | Costo: 1
Sustitución en posición 335: t -> r | Costo: 1
Sustitución en posición 336: z -> j | Costo: 1
Sustitución en posición 337: e -> h | Costo: 1
Sustitución en posición 338: e -> a | Costo: 1
Sustitución en posición 339: u -> f | Costo: 1
Sustitución en posición 340: x -> v | Costo: 1
Sustitución en posición 341: x -> p | Costo: 1
Sustitución en posición 342: q -> p | Costo: 1
Inserción en posición 373 de h | Costo: 1
Inserción en posición 374 de f | Costo: 1
Sustitución en posición 344: l -> t | Costo: 1
Inserción en posición 377 de o | Costo: 1
Inserción en posición 378 de y | Costo: 1
Sustitución en posición 346: f -> h | Costo: 1
Inserción en posición 381 de m | Costo: 1
Inserción en posición 382 de n | Costo: 1
Inserción en posición 383 de h | Costo: 1
Inserción en posición 384 de j | Costo: 1
Inserción en posición 385 de k | Costo: 1
Sustitución en posición 348: d -> b | Costo: 1
Inserción en posición 388 de f | Costo: 1
Sustitución en posición 350: g -> w | Costo: 1
Sustitución en posición 351: h -> a | Costo: 1
Inserción en posición 393 de r | Costo: 1
Inserción en posición 394 de j | Costo: 1
Sustitución en posición 354: u -> q | Costo: 1
Sustitución en posición 355: y -> c | Costo: 1
Sustitución en posición 356: k -> s | Costo: 1
Sustitución en posición 357: q -> s | Costo: 1
Sustitución en posición 358: d -> i | Costo: 1
Sustitución en posición 359: x -> n | Costo: 1
Sustitución en posición 360: y -> h | Costo: 1
Inserción en posición 403 de d | Costo: 1
Inserción en posición 404 de r | Costo: 1
Inserción en posición 405 de e | Costo: 1
Sustitución en posición 362: g -> y | Costo: 1
Sustitución en posición 363: w -> i | Costo: 1
Sustitución en posición 365: n -> w | Costo: 1
Sustitución en posición 367: w -> j | Costo: 1
Sustitución en posición 368: r -> i | Costo: 1
Sustitución en posición 369: v -> e | Costo: 1
Inserción en posición 415 de t | Costo: 1
Inserción en posición 416 de q | Costo: 1
Inserción en posición 417 de u | Costo: 1
Sustitución en posición 371: o -> f | Costo: 1
Inserción en posición 420 de q | Costo: 1
Inserción en posición 421 de h | Costo: 1
Inserción en posición 422 de l | Costo: 1
Inserción en posición 423 de q | Costo: 1
Sustitución en posición 373: i -> a | Costo: 1
Sustitución en posición 374: e -> w | Costo: 1
Sustitución en posición 376: a -> c | Costo: 1
Sustitución en posición 377: j -> o | Costo: 1
Sustitución en posición 378: x -> b | Costo: 1
Sustitución en posición 379: d -> m | Costo: 1
Sustitución en posición 380: u -> e | Costo: 1
Sustitución en posición 381: d -> i | Costo: 1
Sustitución en posición 382: k -> m | Costo: 1
Sustitución en posición 383: j -> h | Costo: 1
Inserción en posición 436 de s | Costo: 1
Sustitución en posición 385: g -> f | Costo: 1
Sustitución en posición 386: j -> l | Costo: 1
Inserción en posición 440 de d | Costo: 1
Sustitución en posición 388: w -> c | Costo: 1
Sustitución en posición 389: o -> y | Costo: 1
Sustitución en posición 390: l -> n | Costo: 1
Sustitución en posición 391: x -> g | Costo: 1
Sustitución en posición 392: n -> r | Costo: 1
Sustitución en posición 393: t -> h | Costo: 1
Sustitución en posición 394: v -> y | Costo: 1
Sustitución en posición 395: k -> n | Costo: 1
Sustitución en posición 396: g -> o | Costo: 1
Sustitución en posición 397: m -> v | Costo: 1
Sustitución en posición 398: g -> f | Costo: 1
Sustitución en posición 399: a -> v | Costo: 1
Inserción en posición 454 de v | Costo: 1
Sustitución en posición 401: b -> v | Costo: 1
Sustitución en posición 402: q -> f | Costo: 1
Sustitución en posición 404: l -> z | Costo: 1
Inserción en posición 460 de d | Costo: 1
Inserción en posición 461 de o | Costo: 1
Sustitución en posición 406: l -> a | Costo: 1
Sustitución en posición 407: l -> n | Costo: 1
Sustitución en posición 408: g -> c | Costo: 1
Sustitución en posición 409: i -> h | Costo: 1
Sustitución en posición 410: o -> r | Costo: 1
Sustitución en posición 411: c -> u | Costo: 1
Sustitución en posición 412: n -> o | Costo: 1
Sustitución en posición 413: a -> c | Costo: 1
Sustitución en posición 414: n -> k | Costo: 1
Sustitución en posición 416: h -> f | Costo: 1
Sustitución en posición 417: y -> k | Costo: 1
Inserción en posición 475 de n | Costo: 1
Sustitución en posición 419: f -> d | Costo: 1
Sustitución en posición 421: r -> m | Costo: 1
Sustitución en posición 422: e -> q | Costo: 1
Sustitución en posición 423: a -> b | Costo: 1
Sustitución en posición 424: n -> j | Costo: 1
Sustitución en posición 425: z -> v | Costo: 1
Sustitución en posición 426: l -> w | Costo: 1
Sustitución en posición 427: t -> s | Costo: 1
Sustitución en posición 428: l -> r | Costo: 1
Inserción en posición 487 de y | Costo: 1
Sustitución en posición 431: t -> v | Costo: 1
Sustitución en posición 433: m -> a | Costo: 1
Sustitución en posición 434: x -> l | Costo: 1
Sustitución en posición 435: g -> u | Costo: 1
Sustitución en posición 436: i -> p | Costo: 1
Sustitución en posición 437: k -> n | Costo: 1
Sustitución en posición 438: t -> d | Costo: 1
Sustitución en posición 439: o -> g | Costo: 1
Sustitución en posición 440: s -> j | Costo: 1
Sustitución en posición 441: i -> r | Costo: 1
Sustitución en posición 442: t -> l | Costo: 1
Sustitución en posición 443: i -> v | Costo: 1
Eliminación en posición 445 de g | Costo: 1
Sustitución en posición 446: b -> s | Costo: 1
Sustitución en posición 447: t -> i | Costo: 1
Sustitución en posición 448: f -> q | Costo: 1
Sustitución en posición 450: b -> l | Costo: 1
Sustitución en posición 451: s -> e | Costo: 1
Sustitución en posición 452: b -> v | Costo: 1
Sustitución en posición 453: f -> c | Costo: 1
Sustitución en posición 454: s -> h | Costo: 1
Sustitución en posición 455: o -> f | Costo: 1
Sustitución en posición 456: h -> z | Costo: 1
Sustitución en posición 457: d -> g | Costo: 1
Sustitución en posición 458: j -> x | Costo: 1
Sustitución en posición 460: z -> b | Costo: 1
Sustitución en posición 461: f -> v | Costo: 1
Sustitución en posición 463: t -> w | Costo: 1
Sustitución en posición 465: n -> p | Costo: 1
Sustitución en posición 466: b -> j | Costo: 1
Sustitución en posición 467: z -> l | Costo: 1
Sustitución en posición 468: x -> f | Costo: 1
Sustitución en posición 469: v -> w | Costo: 1
Sustitución en posición 470: q -> o | Costo: 1
Sustitución en posición 471: s -> n | Costo: 1
Sustitución en posición 472: f -> i | Costo: 1
Sustitución en posición 473: j -> h | Costo: 1
Sustitución en posición 475: p -> d | Costo: 1
Sustitución en posición 477: d -> s | Costo: 1
Sustitución en posición 479: w -> k | Costo: 1
Sustitución en posición 480: k -> c | Costo: 1
Sustitución en posición 481: o -> x | Costo: 1
Sustitución en posición 483: l -> x | Costo: 1
Sustitución en posición 484: t -> b | Costo: 1
Sustitución en posición 485: l -> x | Costo: 1
Sustitución en posición 486: b -> c | Costo: 1
Sustitución en posición 487: a -> c | Costo: 1
Sustitución en posición 488: q -> d | Costo: 1
Sustitución en posición 489: l -> c | Costo: 1
Inserción en posición 548 de f | Costo: 1
Inserción en posición 549 de x | Costo: 1
Sustitución en posición 491: p -> k | Costo: 1
Sustitución en posición 492: s -> d | Costo: 1
Sustitución en posición 493: i -> r | Costo: 1
Sustitución en posición 494: j -> a | Costo: 1
Sustitución en posición 495: j -> n | Costo: 1
Sustitución en posición 496: v -> c | Costo: 1
Sustitución en posición 497: k -> h | Costo: 1
Sustitución en posición 498: k -> j | Costo: 1
Inserción en posición 559 de w | Costo: 1
Sustitución en posición 500: h -> r | Costo: 1
Sustitución en posición 502: l -> x | Costo: 1
Sustitución en posición 503: m -> x | Costo: 1
Sustitución en posición 504: j -> u | Costo: 1
Sustitución en posición 505: n -> r | Costo: 1
Sustitución en posición 506: e -> k | Costo: 1
Sustitución en posición 507: b -> g | Costo: 1
Sustitución en posición 508: q -> t | Costo: 1
Sustitución en posición 509: r -> j | Costo: 1
Sustitución en posición 510: z -> w | Costo: 1
Sustitución en posición 511: c -> t | Costo: 1
Sustitución en posición 512: f -> m | Costo: 1
Sustitución en posición 513: s -> t | Costo: 1
Sustitución en posición 514: o -> v | Costo: 1
Sustitución en posición 515: y -> p | Costo: 1
Sustitución en posición 516: d -> z | Costo: 1
Sustitución en posición 517: r -> x | Costo: 1
Sustitución en posición 518: b -> k | Costo: 1
Sustitución en posición 519: t -> e | Costo: 1
Sustitución en posición 520: c -> x | Costo: 1
Sustitución en posición 522: j -> h | Costo: 1
Sustitución en posición 523: u -> q | Costo: 1
Sustitución en posición 524: g -> y | Costo: 1
Sustitución en posición 526: f -> s | Costo: 1
Sustitución en posición 527: e -> f | Costo: 1
Sustitución en posición 529: q -> n | Costo: 1
Sustitución en posición 530: x -> e | Costo: 1
Sustitución en posición 531: o -> z | Costo: 1
Sustitución en posición 532: s -> q | Costo: 1
Sustitución en posición 533: k -> d | Costo: 1
Sustitución en posición 534: c -> y | Costo: 1
Sustitución en posición 535: c -> m | Costo: 1
Sustitución en posición 536: z -> w | Costo: 1
Sustitución en posición 537: g -> j | Costo: 1
Sustitución en posición 538: f -> s | Costo: 1
Sustitución en posición 539: p -> s | Costo: 1
Sustitución en posición 540: z -> s | Costo: 1
Sustitución en posición 541: g -> o | Costo: 1
Sustitución en posición 542: r -> l | Costo: 1
Sustitución en posición 543: e -> f | Costo: 1
Sustitución en posición 544: y -> j | Costo: 1
Sustitución en posición 545: h -> i | Costo: 1
Sustitución en posición 546: f -> u | Costo: 1
Sustitución en posición 547: b -> i | Costo: 1
Sustitución en posición 548: b -> i | Costo: 1
Sustitución en posición 550: x -> o | Costo: 1
Sustitución en posición 551: d -> h | Costo: 1
Sustitución en posición 553: g -> w | Costo: 1
Sustitución en posición 554: a -> x | Costo: 1
Sustitución en posición 555: k -> d | Costo: 1
Sustitución en posición 556: c -> s | Costo: 1
Sustitución en posición 557: h -> p | Costo: 1
Sustitución en posición 558: o -> k | Costo: 1
Sustitución en posición 559: i -> a | Costo: 1
Sustitución en posición 560: z -> f | Costo: 1
Sustitución en posición 561: n -> o | Costo: 1
Sustitución en posición 562: y -> c | Costo: 1
Sustitución en posición 563: s -> v | Costo: 1
Sustitución en posición 564: z -> r | Costo: 1
Sustitución en posición 565: b -> a | Costo: 1
Sustitución en posición 566: w -> h | Costo: 1
Sustitución en posición 567: y -> o | Costo: 1
Sustitución en posición 569: d -> b | Costo: 1
Sustitución en posición 570: p -> g | Costo: 1
Sustitución en posición 571: j -> e | Costo: 1
Sustitución en posición 572: j -> r | Costo: 1
Sustitución en posición 573: j -> t | Costo: 1
Sustitución en posición 574: p -> j | Costo: 1
Sustitución en posición 575: k -> a | Costo: 1
Sustitución en posición 576: s -> b | Costo: 1
Sustitución en posición 577: u -> f | Costo: 1
Eliminación en posición 579 de t | Costo: 1
Sustitución en posición 580: a -> j | Costo: 1
Sustitución en posición 581: k -> n | Costo: 1
Sustitución en posición 583: e -> q | Costo: 1
Sustitución en posición 584: s -> r | Costo: 1
Sustitución en posición 585: b -> x | Costo: 1
Sustitución en posición 586: r -> n | Costo: 1
Sustitución en posición 588: i -> q | Costo: 1
Eliminación en posición 591 de i | Costo: 1
Sustitución en posición 592: v -> s | Costo: 1
Sustitución en posición 593: d -> k | Costo: 1
Sustitución en posición 594: a -> v | Costo: 1
Eliminación en posición 596 de g | Costo: 1
Sustitución en posición 597: y -> h | Costo: 1
Sustitución en posición 598: t -> n | Costo: 1
Sustitución en posición 599: s -> v | Costo: 1
Sustitución en posición 600: b -> o | Costo: 1
Sustitución en posición 601: k -> d | Costo: 1
Sustitución en posición 602: d -> g | Costo: 1
Sustitución en posición 603: k -> r | Costo: 1
Sustitución en posición 604: t -> l | Costo: 1
Sustitución en posición 605: s -> k | Costo: 1
Sustitución en posición 606: u -> i | Costo: 1
Sustitución en posición 607: m -> e | Costo: 1
Sustitución en posición 608: p -> v | Costo: 1
Sustitución en posición 611: p -> a | Costo: 1
Sustitución en posición 612: s -> v | Costo: 1
Sustitución en posición 613: g -> r | Costo: 1
Sustitución en posición 614: w -> n | Costo: 1
Sustitución en posición 615: l -> v | Costo: 1
Eliminación en posición 617 de n | Costo: 1
Inserción en posición 676 de x | Costo: 1
Sustitución en posición 620: u -> b | Costo: 1
Sustitución en posición 621: m -> k | Costo: 1
Sustitución en posición 623: p -> i | Costo: 1
Sustitución en posición 624: s -> d | Costo: 1
Transposición en posiciones 625 y 626: e <-> m | Costo: 1
Sustitución en posición 627: a -> z | Costo: 1
Sustitución en posición 628: c -> t | Costo: 1
Sustitución en posición 629: h -> t | Costo: 1
Sustitución en posición 630: u -> w | Costo: 1
Sustitución en posición 631: d -> j | Costo: 1
Sustitución en posición 632: r -> y | Costo: 1
Sustitución en posición 633: z -> d | Costo: 1
Sustitución en posición 634: p -> a | Costo: 1
Sustitución en posición 636: u -> p | Costo: 1
Sustitución en posición 638: z -> p | Costo: 1
Sustitución en posición 639: j -> l | Costo: 1
Sustitución en posición 640: u -> s | Costo: 1
Sustitución en posición 641: i -> w | Costo: 1
Sustitución en posición 642: a -> n | Costo: 1
Eliminación en posición 645 de w | Costo: 1
Eliminación en posición 646 de b | Costo: 1
Sustitución en posición 647: y -> d | Costo: 1
Eliminación en posición 649 de j | Costo: 1
Sustitución en posición 650: q -> x | Costo: 1
Sustitución en posición 651: g -> k | Costo: 1
Sustitución en posición 652: x -> f | Costo: 1
Sustitución en posición 654: x -> l | Costo: 1
Sustitución en posición 655: r -> q | Costo: 1
Inserción en posición 711 de w | Costo: 1
Sustitución en posición 657: j -> v | Costo: 1
Sustitución en posición 658: u -> k | Costo: 1
Sustitución en posición 660: q -> w | Costo: 1
Sustitución en posición 661: o -> f | Costo: 1
Sustitución en posición 662: f -> v | Costo: 1
Sustitución en posición 663: k -> t | Costo: 1
Inserción en posición 720 de t | Costo: 1
Sustitución en posición 665: v -> y | Costo: 1
Sustitución en posición 666: x -> s | Costo: 1
Sustitución en posición 667: k -> e | Costo: 1
Sustitución en posición 668: h -> p | Costo: 1
Sustitución en posición 669: w -> c | Costo: 1
Sustitución en posición 670: t -> v | Costo: 1
Sustitución en posición 671: b -> c | Costo: 1
Sustitución en posición 672: g -> w | Costo: 1
Sustitución en posición 674: p -> q | Costo: 1
Sustitución en posición 675: v -> m | Costo: 1
Sustitución en posición 676: s -> j | Costo: 1
Sustitución en posición 678: w -> x | Costo: 1
Sustitución en posición 679: d -> i | Costo: 1
Sustitución en posición 680: c -> f | Costo: 1
Sustitución en posición 681: o -> d | Costo: 1
Sustitución en posición 682: l -> e | Costo: 1
Sustitución en posición 683: b -> s | Costo: 1
Sustitución en posición 684: j -> v | Costo: 1
Sustitución en posición 685: l -> c | Costo: 1
Sustitución en posición 686: t -> o | Costo: 1
Sustitución en posición 687: h -> s | Costo: 1
Sustitución en posición 688: u -> o | Costo: 1
Sustitución en posición 689: p -> o | Costo: 1
Sustitución en posición 690: k -> o | Costo: 1
Sustitución en posición 691: n -> v | Costo: 1
Sustitución en posición 692: f -> l | Costo: 1
Sustitución en posición 693: p -> j | Costo: 1
Sustitución en posición 694: x -> l | Costo: 1
Sustitución en posición 695: v -> e | Costo: 1
Sustitución en posición 696: m -> h | Costo: 1
Sustitución en posición 697: u -> d | Costo: 1
Sustitución en posición 698: f -> k | Costo: 1
Sustitución en posición 699: t -> z | Costo: 1
Sustitución en posición 700: s -> h | Costo: 1
Sustitución en posición 701: a -> h | Costo: 1
Sustitución en posición 702: w -> b | Costo: 1
Sustitución en posición 703: y -> d | Costo: 1
Sustitución en posición 704: w -> b | Costo: 1
Sustitución en posición 705: o -> t | Costo: 1
Sustitución en posición 706: w -> q | Costo: 1
Sustitución en posición 707: q -> m | Costo: 1
Sustitución en posición 708: h -> m | Costo: 1
Sustitución en posición 709: s -> p | Costo: 1
Sustitución en posición 710: t -> u | Costo: 1
Sustitución en posición 711: l -> t | Costo: 1
Sustitución en posición 712: g -> u | Costo: 1
Sustitución en posición 713: h -> a | Costo: 1
Sustitución en posición 715: r -> p | Costo: 1
Sustitución en posición 716: s -> c | Costo: 1
Sustitución en posición 717: h -> a | Costo: 1
Sustitución en posición 718: z -> j | Costo: 1
Sustitución en posición 719: m -> q | Costo: 1
Sustitución en posición 720: w -> r | Costo: 1
Sustitución en posición 721: l -> y | Costo: 1
Sustitución en posición 722: b -> l | Costo: 1
Sustitución en posición 724: c -> h | Costo: 1
Sustitución en posición 726: z -> j | Costo: 1
Inserción en posición 784 de d | Costo: 1
Sustitución en posición 728: u -> v | Costo: 1
Sustitución en posición 729: f -> q | Costo: 1
Inserción en posición 788 de d | Costo: 1
Sustitución en posición 731: m -> t | Costo: 1
Sustitución en posición 732: h -> n | Costo: 1
Sustitución en posición 733: h -> g | Costo: 1
Inserción en posición 794 de s | Costo: 1
Inserción en posición 795 de b | Costo: 1
Sustitución en posición 737: j -> o | Costo: 1
Inserción en posición 799 de r | Costo: 1
Sustitución en posición 739: e -> o | Costo: 1
Sustitución en posición 740: b -> h | Costo: 1
Sustitución en posición 741: r -> h | Costo: 1
Sustitución en posición 742: p -> q | Costo: 1
Sustitución en posición 744: y -> s | Costo: 1
Sustitución en posición 745: b -> i | Costo: 1
Sustitución en posición 746: b -> a | Costo: 1
Inserción en posición 809 de v | Costo: 1
Sustitución en posición 748: j -> f | Costo: 1
Sustitución en posición 749: c -> a | Costo: 1
Sustitución en posición 750: e -> t | Costo: 1
Sustitución en posición 751: h -> o | Costo: 1
Sustitución en posición 752: p -> t | Costo: 1
Sustitución en posición 753: g -> w | Costo: 1
Sustitución en posición 755: r -> l | Costo: 1
Eliminación en posición 757 de l | Costo: 1
Sustitución en posición 758: i -> o | Costo: 1
Sustitución en posición 759: b -> e | Costo: 1
